date,state_name,district_name,market_name,variety,p_min,p_max,p_modal
2024-04-30,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2276,2280.0,2278.0
2024-05-01,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2275.0,2275.0
2024-05-01,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-01,Haryana,Jind,Pillukhera,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Jind,Jullana,Other,2275,2280.0,2275.0
2024-05-01,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Jind,Uchana,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Ambala,Mullana(saha),Other,2275,2275.0,2275.0
2024-05-01,Haryana,Hisar,Adampur,Other,2275,2280.0,2275.0
2024-05-01,Haryana,Mahendragarh,Khanina,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Hisar,Hissar,Medium Fine,2275,2282.0,2282.0
2024-05-01,Haryana,Rewari,Rewari,WL711,2275,2275.0,2275.0
2024-05-01,Haryana,Kurukshetra,Thanesar,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Kurukshetra,Ladwa,Local,2275,2275.0,2275.0
2024-05-01,Haryana,Kurukshetra,Babain,Local,2275,2280.0,2275.0
2024-05-01,Haryana,Kurukshetra,Shahabad,Local,2275,2275.0,2275.0
2024-05-01,Haryana,Ambala,Naraingarh,Other,2275,2276.0,2275.0
2024-05-01,Haryana,Ambala,Barara,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Ambala,Mullana,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Sirsa,kalanwali,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2275,2275.0,2275.0
2024-05-01,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Sirsa,Ellanabad,Local,2275,2275.0,2275.0
2024-05-01,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Kaithal,Pai,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Palwal,Palwal,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Palwal,Hodal,Other,2200,2300.0,2275.0
2024-05-01,Haryana,Gurgaon,Farukh Nagar,Other,2275,2290.0,2275.0
2024-05-01,Haryana,Panchkula,Raipur Rai,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Bhiwani,Tosham,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Kaithal,Siwan,147 Average,2275,2275.0,2275.0
2024-05-01,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2275,2275.0,2275.0
2024-05-01,Haryana,Yamunanagar,Bilaspur,Other,2275,2280.0,2275.0
2024-05-01,Haryana,Fatehabad,Tohana,Other,2275,2280.0,2275.0
2024-05-01,Haryana,Fatehabad,Dharsul,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-01,Haryana,Ambala,Shahzadpur,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Hisar,Hansi,Other,2275,2276.0,2275.0
2024-05-01,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-01,Haryana,Yamunanagar,Chhachrauli,Kanak,2275,2275.0,2275.0
2024-05-02,Haryana,Jind,Jullana,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Jind,Uchana,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-02,Haryana,Jind,Safidon,Other,2275,2300.0,2275.0
2024-05-02,Haryana,Jind,Pillukhera,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Ambala,Barara,Other,2275,2280.0,2275.0
2024-05-02,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-02,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2275,2276.0,2275.0
2024-05-02,Haryana,Sirsa,Ellanabad,Local,2275,2275.0,2275.0
2024-05-02,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Hisar,Adampur,Other,2275,2280.0,2275.0
2024-05-02,Haryana,Hisar,Hissar,Medium Fine,2275,2282.0,2282.0
2024-05-02,Haryana,Ambala,Naraingarh,Other,2275,2276.0,2275.0
2024-05-02,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2280.0,2275.0
2024-05-02,Haryana,Ambala,Shahzadpur,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Yamunanagar,Jagadhri,Local,2275,2275.0,2275.0
2024-05-02,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2275,2275.0,2275.0
2024-05-02,Haryana,Rewari,Rewari,WL711,2275,2275.0,2275.0
2024-05-02,Haryana,Kurukshetra,Shahabad,Local,2275,2276.0,2275.0
2024-05-02,Haryana,Kurukshetra,Ladwa,Local,2275,2275.0,2275.0
2024-05-02,Haryana,Kurukshetra,Babain,Local,2275,2280.0,2275.0
2024-05-02,Haryana,Bhiwani,Siwani,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Bhiwani,Tosham,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Yamunanagar,Sadhaura,Kanak,2275,2275.0,2275.0
2024-05-02,Haryana,Kurukshetra,Thanesar,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Yamunanagar,Bilaspur,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Fatehabad,Tohana,Other,2275,2280.0,2275.0
2024-05-02,Haryana,Palwal,Palwal,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Yamunanagar,Chhachrauli,Kanak,2275,2275.0,2275.0
2024-05-02,Haryana,Panchkula,Barwala,Other,2275,2275.0,2275.0
2024-05-02,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Kurukshetra,Babain,Local,2275,2280.0,2275.0
2024-05-03,Haryana,Kurukshetra,Ladwa,Local,2275,2275.0,2275.0
2024-05-03,Haryana,Kurukshetra,Thanesar,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Panchkula,Barwala,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Gurgaon,Farukh Nagar,Other,2275,2280.0,2275.0
2024-05-03,Haryana,Bhiwani,Siwani,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2275,2275.0,2275.0
2024-05-03,Haryana,Kaithal,Kaithal,Other,2275,2276.0,2275.5
2024-05-03,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Palwal,Palwal,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Panchkula,Raipur Rai,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Karnal,Nilokheri,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Hisar,Adampur,Other,2280,2280.0,2280.0
2024-05-03,Haryana,Yamunanagar,Bilaspur,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Ambala,Mullana(saha),Other,2275,2275.0,2275.0
2024-05-03,Haryana,Yamunanagar,Chhachrauli,Kanak,2275,2275.0,2275.0
2024-05-03,Haryana,Ambala,Barara,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Ambala,Naraingarh,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Jind,Safidon,Other,2275,2300.0,2275.0
2024-05-03,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Jind,Jullana,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Jind,Uchana,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2276,2280.0,2278.0
2024-05-03,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2275,2276.0,2275.0
2024-05-03,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-03,Haryana,Sirsa,kalanwali,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Sirsa,Ellanabad,Local,2275,2275.0,2275.0
2024-05-03,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2275.0,2275.0
2024-05-03,Haryana,Hisar,Adampur(Agroha),Other,2275,2275.0,2275.0
2024-05-03,Haryana,Hisar,Hansi,Other,2275,2276.0,2275.0
2024-05-03,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-03,Haryana,Ambala,Shahzadpur,Other,2275,2275.0,2275.0
2024-05-03,Haryana,Ambala,Mullana,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Ambala,Naneola,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Ambala,Naraingarh,Other,2275,2278.0,2275.0
2024-05-04,Haryana,Ambala,Mullana,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-04,Haryana,Jind,Jullana,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Hisar,Adampur,Other,2275,2280.0,2275.0
2024-05-04,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Rohtak,Rohtak,147 Average,2275,2275.0,2275.0
2024-05-04,Haryana,Rewari,Rewari,WL711,2275,2275.0,2275.0
2024-05-04,Haryana,Kurukshetra,Thanesar,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Kurukshetra,Babain,Local,2275,2275.0,2275.0
2024-05-04,Haryana,Kurukshetra,Pipli,WL711,2275,2275.0,2275.0
2024-05-04,Haryana,Sirsa,Ellanabad,Local,2275,2276.0,2275.0
2024-05-04,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2275.0,2275.0
2024-05-04,Haryana,Kaithal,Kaithal,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Jind,Uchana,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Bhiwani,Siwani,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Palwal,Palwal,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Yamunanagar,Jagadhri,Local,2275,2275.0,2275.0
2024-05-04,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2275,2275.0,2275.0
2024-05-04,Haryana,Sonipat,Ganaur,Kanak,2275,2275.0,2275.0
2024-05-04,Haryana,Yamunanagar,Sadhaura,Kanak,2275,2275.0,2275.0
2024-05-04,Haryana,Yamunanagar,Chhachrauli,Kanak,2275,2275.0,2275.0
2024-05-04,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Kaithal,Siwan,147 Average,2275,2275.0,2275.0
2024-05-04,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Fatehabad,Dharsul,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-04,Haryana,Hisar,Hissar,Medium Fine,2275,2282.0,2282.0
2024-05-04,Haryana,Panchkula,Raipur Rai,Other,2275,2275.0,2275.0
2024-05-04,Haryana,Jind,Pillukhera,Other,2275,2275.0,2275.0
2024-05-05,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2275.0,2275.0
2024-05-05,Haryana,Hisar,Hissar,Medium Fine,2280,2280.0,2280.0
2024-05-05,Haryana,Jind,Pillukhera,Other,2275,2275.0,2275.0
2024-05-05,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-05,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-05,Haryana,Kurukshetra,Pehowa(Gumthala Gahru),Other,2275,2275.0,2275.0
2024-05-05,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Kurukshetra,Babain,Local,2275,2275.0,2275.0
2024-05-06,Haryana,Yamunanagar,Jagadhri,Local,2275,2275.0,2275.0
2024-05-06,Haryana,Panchkula,Barwala,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Kaithal,Kaithal,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Fatehabad,Tohana,Other,2275,2280.0,2275.0
2024-05-06,Haryana,Palwal,Palwal,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Kaithal,Siwan,147 Average,2275,2275.0,2275.0
2024-05-06,Haryana,Gurgaon,Farukh Nagar,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Yamunanagar,Bilaspur,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2275,2275.0,2275.0
2024-05-06,Haryana,Kurukshetra,Shahabad,Local,2275,2275.0,2275.0
2024-05-06,Haryana,Kurukshetra,Ladwa,Local,2275,2276.0,2275.0
2024-05-06,Haryana,Fatehabad,Dharsul,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Ambala,Barara,Other,2275,2285.0,2275.0
2024-05-06,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2275.0,2275.0
2024-05-06,Haryana,Sirsa,Ellanabad,Local,2275,2276.0,2275.0
2024-05-06,Haryana,Hisar,Adampur(Agroha),Other,2275,2275.0,2275.0
2024-05-06,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-06,Haryana,Hisar,Hissar,Medium Fine,2275,2280.0,2275.0
2024-05-06,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2275,2276.0,2275.0
2024-05-06,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Hisar,Hansi,Other,2275,2276.0,2275.0
2024-05-06,Haryana,Jind,Safidon,Other,2275,2300.0,2300.0
2024-05-06,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-06,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Jind,Pillukhera,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Ambala,Shahzadpur,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Ambala,Naraingarh,Other,2275,2275.0,2275.0
2024-05-06,Haryana,Jind,Jullana,Other,2275,2280.0,2275.0
2024-05-07,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2275,2276.0,2275.0
2024-05-07,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-07,Haryana,Rohtak,Rohtak,147 Average,2275,2275.0,2275.0
2024-05-07,Haryana,Hisar,Adampur,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Mahendragarh,Khanina,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2275.0,2275.0
2024-05-07,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Kurukshetra,Babain,Local,2280,2280.0,2280.0
2024-05-07,Haryana,Ambala,Naraingarh,Other,2275,2278.0,2275.0
2024-05-07,Haryana,Ambala,Mullana,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Ambala,Barara,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Jind,Safidon,Other,2275,2300.0,2275.0
2024-05-07,Haryana,Hisar,Hansi,Other,2275,2276.0,2275.0
2024-05-07,Haryana,Hisar,Narnaud(Bass),Other,2275,2275.0,2275.0
2024-05-07,Haryana,Ambala,Mullana(saha),Other,2275,2275.0,2275.0
2024-05-07,Haryana,Hisar,Adampur(Agroha),Other,2275,2275.0,2275.0
2024-05-07,Haryana,Jind,Narwana,Other,2272,2275.0,2275.0
2024-05-07,Haryana,Jind,Uchana,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Palwal,Palwal,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Hisar,Hissar,Medium Fine,2276,2282.0,2276.0
2024-05-07,Haryana,Kaithal,Kaithal,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Karnal,Nilokheri,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Fatehabad,Tohana,Other,2275,2280.0,2275.0
2024-05-07,Haryana,Fatehabad,Dharsul,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Yamunanagar,Bilaspur,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Yamunanagar,Sadhaura,Kanak,2275,2275.0,2275.0
2024-05-07,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Yamunanagar,Chhachrauli,Kanak,2275,2275.0,2275.0
2024-05-07,Haryana,Yamunanagar,Chhachhrauli(Khizrabad),Kanak,2275,2275.0,2275.0
2024-05-07,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Jind,Jullana,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Sirsa,Ellanabad,Local,2275,2276.0,2275.0
2024-05-07,Haryana,Sirsa,kalanwali,Other,2275,2275.0,2275.0
2024-05-07,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-07,Haryana,Yamunanagar,Jagadhri,Local,2275,2275.0,2275.0
2024-05-08,Haryana,Hisar,Narnaud(Bass),Other,2275,2275.0,2275.0
2024-05-08,Haryana,Ambala,Shahzadpur,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Ambala,Mullana,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Ambala,Naneola,Other,2280,2280.0,2280.0
2024-05-08,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2276,2280.0,2278.0
2024-05-08,Haryana,Hisar,Hissar,Medium Fine,2275,2280.0,2280.0
2024-05-08,Haryana,Jind,Safidon,Other,2275,2300.0,2275.0
2024-05-08,Haryana,Hisar,Hansi,Other,2275,2276.0,2275.0
2024-05-08,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-08,Haryana,Jind,Jullana,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Rohtak,Rohtak,147 Average,2275,2275.0,2275.0
2024-05-08,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2275,2276.0,2275.0
2024-05-08,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-08,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Rewari,Rewari,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Jind,Uchana,Other,2275,2276.0,2275.0
2024-05-08,Haryana,Kurukshetra,Ladwa,Local,2275,2275.0,2275.0
2024-05-08,Haryana,Palwal,Palwal,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Gurgaon,Farukh Nagar,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Fatehabad,Tohana,Other,2275,2280.0,2275.0
2024-05-08,Haryana,Kaithal,Siwan,147 Average,2275,2275.0,2275.0
2024-05-08,Haryana,Kurukshetra,Babain,Local,2280,2280.0,2280.0
2024-05-08,Haryana,Panchkula,Raipur Rai,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Yamunanagar,Bilaspur,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Yamunanagar,Chhachrauli,Kanak,2275,2275.0,2275.0
2024-05-08,Haryana,Yamunanagar,Sadhaura,Kanak,2275,2275.0,2275.0
2024-05-08,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-08,Haryana,Sirsa,Ellanabad,Local,2275,2275.0,2275.0
2024-05-08,Haryana,Kaithal,Kaithal,Other,2275,2276.0,2275.5
2024-05-09,Haryana,Kurukshetra,Thanesar,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Yamunanagar,Bilaspur,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Kaithal,Pai,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Yamunanagar,Jagadhri,Local,2275,2275.0,2275.0
2024-05-09,Haryana,Palwal,Palwal,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Fatehabad,Dharsul,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Ambala,Naraingarh,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Kaithal,Kaithal,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Rewari,Rewari,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Ambala,Mullana(saha),Other,2280,2280.0,2280.0
2024-05-09,Haryana,Hisar,Adampur,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Hisar,Narnaud(Bass),Other,2275,2275.0,2275.0
2024-05-09,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Sirsa,Ellanabad,Local,2275,2275.0,2275.0
2024-05-09,Haryana,Jind,Pillukhera,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Jind,Jullana,Other,2275,2280.0,2275.0
2024-05-09,Haryana,Jind,Safidon,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Ambala,Barara,Other,2275,2275.0,2275.0
2024-05-09,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-09,Haryana,Kurukshetra,Babain,Local,2275,2280.0,2275.0
2024-05-10,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-10,Haryana,Jind,Pillukhera,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Jind,Safidon,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Hisar,Adampur(Agroha),Other,2275,2275.0,2275.0
2024-05-10,Haryana,Jind,Uchana,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Hisar,Hansi,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Hisar,Hissar,Medium Fine,2275,2282.0,2282.0
2024-05-10,Haryana,Ambala,Ambala City(Subji Mandi),147 Average,2276,2280.0,2278.0
2024-05-10,Haryana,Kurukshetra,Babain,Local,2280,2280.0,2280.0
2024-05-10,Haryana,Hisar,Adampur,Other,2290,2300.0,2290.0
2024-05-10,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2275.0,2275.0
2024-05-10,Haryana,Yamunanagar,Bilaspur,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-10,Haryana,Jind,Jullana,Other,2275,2280.0,2275.0
2024-05-10,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Kaithal,Kaithal,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Fatehabad,Dharsul,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Yamunanagar,Sadhaura,Kanak,2275,2275.0,2275.0
2024-05-10,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2275,2276.0,2275.0
2024-05-10,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
2024-05-10,Haryana,Palwal,Palwal,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Hisar,Narnaud(Bass),Other,2275,2275.0,2275.0
2024-05-11,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Sirsa,kalanwali,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2275,2276.0,2275.0
2024-05-11,Haryana,Hisar,Adampur(Agroha),Other,2275,2275.0,2275.0
2024-05-11,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-11,Haryana,Jind,Uchana,Other,2275,2276.0,2275.0
2024-05-11,Haryana,Hisar,Adampur,Other,2275,2300.0,2275.0
2024-05-11,Haryana,Hisar,Hansi,Other,2275,2276.0,2276.0
2024-05-11,Haryana,Hisar,Hissar,Medium Fine,2275,2275.0,2275.0
2024-05-11,Haryana,Jind,Pillukhera,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Jind,Jullana,Other,2275,2280.0,2280.0
2024-05-11,Haryana,Sirsa,Ellanabad,Local,2275,2275.0,2275.0
2024-05-11,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2275.0,2275.0
2024-05-11,Haryana,Rewari,Rewari,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Gurgaon,Farukh Nagar,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Yamunanagar,Sadhaura,Kanak,2275,2275.0,2275.0
2024-05-11,Haryana,Yamunanagar,Jagadhri,Local,2275,2275.0,2275.0
2024-05-11,Haryana,Yamunanagar,Bilaspur,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Fatehabad,Bhattu Kalan,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Kurukshetra,Ladwa,Local,2275,2275.0,2275.0
2024-05-11,Haryana,Ambala,Shahzadpur,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Ambala,Mullana(saha),Other,2275,2275.0,2275.0
2024-05-11,Haryana,Ambala,Naraingarh,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Kurukshetra,Shahabad,Local,2276,2276.0,2276.0
2024-05-11,Haryana,Ambala,Mullana,Other,2275,2275.0,2275.0
2024-05-11,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-12,Haryana,Kaithal,Dhand,Other,2275,2275.0,2275.0
2024-05-12,Haryana,Jind,Pillukhera,Other,2275,2275.0,2275.0
2024-05-12,Haryana,Yamunanagar,Sadhaura,Kanak,2275,2275.0,2275.0
2024-05-12,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
2024-05-12,Haryana,Sonipat,Ganaur,Kanak,2275,2275.0,2275.0
2024-05-12,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2275.0,2275.0
2024-05-12,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-13,Haryana,Jind,Jullana,Other,2275,2280.0,2275.0
2024-05-13,Haryana,Jind,Pillukhera,Other,2275,2275.0,2275.0
2024-05-13,Haryana,Sirsa,"New Grain Market , Sirsa",Other,2275,2276.0,2275.0
2024-05-13,Haryana,Sirsa,Ding,Other,2275,2275.0,2275.0
2024-05-13,Haryana,Jind,"New Grain Market , Jind",Other,2275,2275.0,2275.0
2024-05-13,Haryana,Hisar,Barwala(Hisar),Other,2275,2275.0,2275.0
2024-05-13,Haryana,Hisar,Hansi,Other,2275,2276.0,2275.0
2024-05-13,Haryana,Hisar,Adampur,Other,2275,2290.0,2275.0
2024-05-13,Haryana,Jind,Uchana,Other,2276,2276.0,2276.0
2024-05-13,Haryana,Sirsa,Ellanabad,Local,2275,2275.0,2275.0
2024-05-13,Haryana,Sonipat,Ganaur,Kanak,2275,2275.0,2275.0
2024-05-13,Haryana,Sonipat,"New Grain Market , Sonipat",Other,2275,2275.0,2275.0
2024-05-13,Haryana,Jind,Narwana,Other,2275,2275.0,2275.0
